<<<<<<< HEAD:data/csi300_index_data.csv
Time,Open Price,High Price,Low Price,Closing Price,Volume,US Dollar Index,SHIBOR,MACD,CCI,ATR,BOLL,EMA20,MA10,MTM6,MA5,MTM12,ROC,SMI,WVAD
20120413,2575.05,2593.79,2570.04,2580.45,530926.43,79.88,3.4958,-12.15184464,109.6278277,23.753,2569.490885,2546.658027,2509.1443,67.622,2537.172,27.514,1.077737824,0.04090520505,20024818.88
20120416,2564.23,2586.2,2559.78,2574.04,408397,79.54,3.29,-8.405445248,98.68365799,26.417,2567.682885,2549.266215,2519.0587,54.214,2552.9516,18.602,0.7279366935,0.05086237842,-4922849.723
20120417,2572.36,2578.76,2541.54,2541.88,378154.67,79.55,3.0004,-7.939993355,63.58911782,37.225,2565.332038,2548.563052,2528.9348,46.737,2557.3706,-5.26,-0.2065058774,0.03422030046,-69707650.53
20120418,2550.91,2602.11,2546,2599.91,586884.08,79.58,2.9983,-2.856063885,106.7793158,60.223,2563.951923,2553.453047,2543.4357,80.12,2573.345,125.008,5.051032365,0.03349195433,-90506.76161
20120419,2598.33,2606.86,2585.3,2596.06,464481.09,79.57,3.1992,0.8523374254,114.9502479,21.559,2561.327077,2557.510471,2551.7581,76.02,2578.469,152.934,6.259777449,0.02936223256,-54725370.62
20120420,2591.51,2627.38,2589.35,2626.84,614463.79,79.14,3.4,6.203690732,119.0603162,38.024,2560.266962,2564.113188,2562.459,56.403,2587.746,171.94,7.003954134,0.05013363971,90127858.3
20120423,2624.75,2632.09,2599.11,2606.04,586649.38,79.36,3.3267,8.666310095,103.5810358,32.98,2557.381,2568.106027,2573.5482,25.584,2594.1448,93.206,3.709201411,0.03309621732,85848849.62
20120424,2594.8,2640.3,2559.46,2604.87,711395.58,79.2,3.2163,10.40345848,78.93062283,80.831,2557.371769,2571.606977,2582.056,30.822,2606.7414,85.036,3.374672101,0.0325659746,55560796.36
20120425,2598.23,2631.44,2593.33,2625.99,624680.53,79.05,3.4658,13.33101966,94.35904705,38.111,2558.927308,2576.786313,2592.6514,84.107,2611.9578,130.844,5.243941637,0.02115544994,79100780.49
20120426,2632.72,2643.77,2617.09,2631.49,589656.67,79.14,3.4358,15.91127962,108.2748317,26.679,2559.233731,2581.995902,2598.7565,31.579,2619.044,111.699,4.432872924,0.0193932176,133860857.1
20120427,2630.55,2637.92,2623.6,2626.16,482335.86,78.71,3.285,17.3263405,97.84543982,14.32,2559.085423,2586.201721,2603.3268,30.101,2618.9076,106.121,4.211090635,0.01984382503,131643351.4
20120502,2660.67,2697.95,2643.53,2683.49,801486.54,79.16,2.8367,22.81088859,174.7186515,71.792,2562.894731,2595.466985,2614.2711,56.648,2634.3974,113.051,4.398125454,0.05276865511,170220275.7
20120503,2679.52,2693.88,2675.81,2691.52,593610.9,79.21,2.955,27.48859563,174.6589396,18.069,2566.884154,2604.614701,2629.2346,85.48,2651.7278,111.064,4.304048822,0.03403655484,237926734.5
20120504,2689.62,2716.03,2677.14,2715.88,632180.86,79.51,2.9575,32.78353311,169.4702016,38.893,2571.966154,2615.211301,2640.8317,111.013,2669.7056,141.835,5.510201069,0.04411941769,274854089.7
20120507,2699.45,2717.78,2694.32,2717.78,685473.14,79.56,2.9625,36.70987406,142.6634341,23.457,2578.306077,2624.979558,2653.0039,91.788,2686.9638,175.895,6.919870033,0.0334607904,352459866.9
20120508,2717.41,2717.83,2683.56,2709.12,631108.4,79.87,2.4683,38.67673521,105.7054779,34.263,2584.216615,2632.992553,2661.2316,77.629,2703.5556,109.208,4.200456324,0.03804857378,382993981.3
20120509,2685.19,2685.19,2655.32,2657.51,584002.83,80.13,2.395,35.66056392,35.79491733,53.794,2588.461654,2635.327928,2666.3792,31.357,2698.361,61.458,2.367360334,0.01981099629,349175664.4
20120510,2657.87,2667.68,2649.38,2657.21,469625.76,80.22,2.3667,32.86714693,14.5196517,18.295,2595.473731,2637.412316,2671.614,-26.273,2691.5002,30.375,1.156332763,0.01175065313,336520281.6
20120511,2652.31,2666.57,2636.52,2636.92,410061.43,80.26,2.275,28.68488409,-14.99470538,30.043,2602.927385,2637.365143,2672.7067,-54.601,2675.7078,30.879,1.184902139,0.002059222949,270091762.8
20120514,2653.81,2656.28,2613.35,2615.53,520824.84,80.68,1.9221,23.37552278,-56.65641796,42.935,2609.105654,2635.285987,2671.1114,-100.345,2655.259,10.668,0.4095412202,-0.004045074228,204393810.7
20120515,2597.64,2618.18,2591.6,2617.37,457672.71,81.23,1.8725,19.09615968,-96.73208456,26.577,2613.1265,2633.580083,2670.2331,-100.404,2636.9106,-8.616,-0.328104829,-0.02463697421,258688691.1
20120516,2610.16,2612.63,2574.08,2574.65,432802.74,81.42,1.8275,12.11734061,-136.5842043,43.292,2615.234846,2627.967409,2659.3491,-134.469,2620.3372,-56.84,-2.15999547,-0.04342196485,198638765.2
20120517,2577.96,2619.59,2571.2,2613.94,437283.89,81.55,1.8114,9.646159395,-101.2232231,48.388,2619.803923,2626.631655,2651.5915,-43.572,2611.6828,-12.215,-0.4651283225,-0.03753370456,210212830.6
20120518,2595.55,2603.19,2567.3,2573.98,434221.24,81.09,1.8275,4.411950075,-121.3977437,46.64,2621.888077,2621.616831,2637.4012,-83.238,2599.0946,-109.511,-4.080921577,-0.05291160647,134563631.4
20120521,2572.37,2604.22,2563.97,2587.23,386020.9,80.97,1.8142,1.31817411,-100.3388675,40.246,2624.4725,2618.34199,2624.3465,-49.686,2593.434,-104.287,-3.874653634,-0.04499069069,136744033.9
20120522,2598.17,2627.6,2597.6,2627.53,427735.29,81.65,1.8208,2.093589818,-40.02327931,40.371,2626.668231,2619.216562,2616.1874,11.991,2595.4642,-88.354,-3.253237718,-0.01128460659,163433071.5
20120523,2621.79,2635.78,2598.29,2616.87,437195.31,82.02,1.845,1.827199392,-34.59963456,37.49,2628.068808,2618.992985,2612.1229,-0.505,2603.9086,-100.909,-3.712922836,-0.01518319563,188663530.5
20120524,2613.1,2630.41,2588.21,2595.26,428440.66,82.28,1.8833,-0.126128713,-49.71674582,42.205,2628.884808,2616.732701,2605.9275,20.613,2600.1722,-113.856,-4.202699331,-0.01579761517,119303651.9
20120525,2595.26,2602.17,2565.65,2573.1,392730.04,82.4,1.9017,-3.422586588,-93.55184292,36.523,2630.085577,2612.577491,2599.5461,-40.839,2599.9976,-84.411,-3.176314405,-0.01622269105,100374361.2
20120528,2562.6,2614.85,2545.34,2614.69,563392.75,82.21,1.9117,-2.648875958,-61.24761325,69.513,2630.654077,2612.778587,2599.4616,40.713,2605.4892,-42.525,-1.600360377,-0.001025837347,85503691.95
20120529,2615.15,2658.26,2612.56,2650.85,721356.37,82.48,1.9042,0.8724514685,96.68574898,45.691,2632.761692,2616.404817,2602.8096,63.623,2610.155,13.937,0.5285338901,0.02874809401,175166783.5
20120530,2646.37,2655.16,2636.52,2642.26,518554.36,83.07,1.9058,2.935662969,119.3651889,18.645,2633.354731,2618.867025,2609.5707,14.733,2615.2328,26.724,1.021741641,0.01071659164,154872266.7
20120531,2623.16,2645.59,2617.23,2632.04,441074.69,83.08,1.8788,3.703732799,83.54452057,28.363,2634.354885,2620.121784,2611.3807,15.173,2622.5892,14.668,0.5604090206,0.02206119811,123182905.5
20120601,2633.6,2653.86,2623.29,2633,441910.56,82.89,1.895,4.339551239,96.63267041,30.568,2635.436885,2621.348091,2617.2829,37.738,2634.5682,58.351,2.266368943,0.01738208688,125031914.3
20120604,2598.73,2608.32,2558.92,2559.03,524785.02,82.56,1.9183,-1.112654271,-99.52088481,74.078,2632.861346,2615.412654,2614.4624,-14.077,2623.4356,-54.916,-2.100888237,-0.0260697805,97640472.98
20120605,2565.19,2573.89,2548.76,2558.84,377799.1,82.79,1.9983,-5.386323497,-130.6763839,25.127,2630.067308,2610.024972,2607.5941,-55.847,2605.0332,-15.134,-0.5879619701,-0.02217420895,54503144.94
20120606,2564.23,2573.74,2547.33,2557.4,338576.94,82.18,2.2017,-8.788208805,-110.3480144,26.405,2627.422846,2605.013165,2601.6473,-93.453,2588.0618,-29.83,-1.152970106,-0.01458774843,6325595.012
20120607,2579.43,2584.04,2536.26,2542.18,348411.86,82.26,2.4008,-12.56724477,-110.70521,47.781,2621.988115,2599.029435,2596.3397,-100.074,2570.0902,-85.341,-3.247961485,-0.01201623099,-63505806.28
20120608,2558.84,2559.13,2520.41,2524.33,438564.26,82.51,2.4033,-16.80914196,-131.9491557,38.719,2615.557769,2591.915108,2591.4623,-107.713,2548.3564,-92.54,-3.536287067,-0.03455860334,-156167131.9
20120611,2529.6,2565.43,2523.77,2558.27,400982.6,82.67,2.3196,-17.2338632,-87.13562016,41.655,2609.495692,2588.710336,2585.8199,-74.733,2548.2042,-36.995,-1.425483381,-0.03492798924,-113298968.8
20120612,2543.77,2553.92,2529.95,2540.18,379366.76,82.42,2.3867,-18.81306232,-89.371932,28.314,2602.664923,2584.088209,2574.7523,-18.848,2544.4714,-32.925,-1.279583445,-0.03863362321,-64863558.67
20120613,2546.79,2581.12,2539.63,2580.64,450145.68,82.19,2.4938,-16.60851391,-33.22117322,41.483,2597.723385,2583.759427,2568.5901,21.794,2549.1184,-34.053,-1.302372863,-0.01953084335,-26453308.45
20120614,2573.33,2584.71,2558.57,2560.42,402479.34,81.85,2.5483,-16.3046254,-29.26562065,26.144,2593.989038,2581.53672,2561.428,3.02,2552.7658,-90.433,-3.411466644,-0.02756439618,-25310569.99
20120615,2565.19,2580.17,2538.57,2568.05,427860.78,81.59,2.5592,-15.27182812,-36.47322303,41.598,2590.559808,2580.252651,2554.9336,25.87,2561.5108,-74.204,-2.808355581,0.0035155024,24062269.16
20120618,2576.63,2593.22,2572.99,2581.21,356936.28,81.95,2.5388,-13.23897752,15.25569835,25.164,2588.417308,2580.344018,2557.1522,56.883,2566.1002,-50.83,-1.931200186,0.00866647141,-1828231.972
20120619,2577.36,2577.36,2556.1,2558.62,327005.53,81.39,2.6908,-13.29754781,-20.89025573,25.109,2586.228346,2578.275159,2557.1301,0.356,2569.7888,-74.377,-2.824802753,0.0004768193492,9223381.031
20120620,2563.64,2570.66,2549.44,2552.61,298506.39,81.42,3.2775,-13.67132741,-34.34302873,21.225,2583.737462,2575.830953,2556.6511,12.433,2564.1838,-6.415,-0.2506813139,0.004084837055,-38808063.06
20120621,2547.05,2547.05,2502.42,2512.19,353967.32,82.3,3.59,-17.03324217,-200.355571,50.192,2581.335077,2569.769434,2553.6512,-68.451,2554.5366,-46.657,-1.82336385,-0.00481078338,-40360291.67
20120625,2501.16,2501.16,2455.01,2456.52,401067.35,82.44,3.6508,-23.91378232,-280.6371965,57.177,2575.280308,2558.983583,2546.8701,-103.903,2532.2294,-100.883,-3.94474703,-0.03977187664,-93409839.45
20120626,2442.56,2465.12,2434.64,2454.92,317340.08,82.39,3.8775,-29.1598718,-222.1145747,30.48,2570.701038,2549.072289,2536.5351,-113.139,2506.97,-87.269,-3.432835703,-0.03356575799,-122408183.2
20120627,2452.67,2470.76,2444.34,2447.2,300075.53,82.55,3.4967,-33.5535901,-155.9974083,26.419,2565.315038,2539.36969,2527.2368,-134.017,2484.6848,-77.134,-3.055623891,-0.05170857107,-122888287.6
20120628,2451.66,2459.19,2425.24,2425.73,305431.13,82.72,3.5483,-38.32597235,-140.8858591,33.949,2557.553654,2528.546768,2511.7461,-132.892,2459.3084,-132.536,-5.180698638,-0.05260541138,-128116337.5
20120629,2418.86,2462.82,2417.49,2461.61,379949.41,81.58,3.6008,-38.76579352,-99.99748893,45.329,2551.582231,2522.172028,2501.8652,-90.999,2449.1938,-78.566,-3.092932857,-0.04144850537,-68456734.71
20120702,2473.55,2473.97,2452.99,2465.24,405100.78,81.87,3.6092,-38.37935377,-64.72223653,20.98,2546.581385,2516.749739,2491.5836,-46.947,2450.9378,-115.398,-4.471688374,-0.04493005611,-126717258.7
20120703,2464.85,2490.55,2457.45,2468.72,386933.54,81.79,3.2475,-37.36136987,-46.65979188,33.098,2542.566692,2512.175574,2480.3345,12.203,2453.699,-91.7,-3.581442271,-0.03513611434,-178568192.6
20120704,2474.53,2481.34,2456,2464.92,344521.42,82.17,2.6208,-36.441327,-45.7049254,25.341,2536.806308,2507.674948,2470.9643,10.004,2457.2438,-103.135,-4.016075986,-0.03435384397,-180194381.6
20120705,2450.3,2450.3,2420,2430.37,347261.45,82.82,2.6025,-38.06125549,-82.80657667,44.918,2528.326154,2500.312572,2458.7402,-16.825,2458.172,-150.842,-5.8438439,-0.03256726714,-216852018.8
20120706,2435.06,2477.23,2420.36,2472.61,496106.05,83.28,2.3501,-35.52679199,-44.59879304,56.875,2521.801385,2497.674612,2454.7831,46.885,2460.3724,-86.007,-3.361459161,0.006509709967,-183222019.4
20120709,2455.89,2470.21,2414.95,2416.04,492233.02,83.13,2.3437,-37.64958222,-84.07019621,57.661,2513.493462,2489.899507,2450.7349,-45.576,2450.532,-136.575,-5.350403959,-0.01583720821,-176544350.5
20120710,2411,2426.53,2402.37,2406.71,355499.84,83.38,2.3277,-39.6279554,-134.6329664,24.158,2504.789923,2481.976315,2445.914,-58.532,2438.129,-105.479,-4.198695558,-0.01654506486,-173329076.5
20120711,2402.18,2427.8,2402.15,2425.57,376243.12,83.48,2.3467,-39.22138218,-117.358072,25.641,2499.657077,2476.604476,2443.7517,-43.149,2430.2596,-30.946,-1.25975059,-6.47E-05,-130259377.3
20120712,2420.04,2460.56,2404.58,2449.18,567176.91,83.63,2.389,-36.57253557,-37.70516871,55.975,2495.439346,2473.992716,2446.0969,-15.738,2434.0218,-5.734,-0.2335722418,-0.005049942883,-73572097.14
20120713,2441.01,2467.99,2438.98,2450.63,367252.56,83.29,2.4792,-33.96461829,31.98493033,29.011,2491.332885,2471.767981,2444.999,20.263,2429.6256,3.438,0.1404873743,-0.005924377281,-22300576.44
20120716,2452.6,2452.6,2399.61,2399.73,427718.7,83.13,2.4573,-35.59487549,-107.4046314,52.985,2485.853923,2464.907316,2438.4483,-72.883,2426.3646,-25.998,-1.071760283,-0.02794564473,-92569457.63
20120717,2391.9,2421.93,2391.28,2414.2,334243.29,83.03,2.6325,-35.31220093,-119.1930031,30.648,2481.618231,2460.078143,2432.9963,-1.835,2427.8636,-47.411,-1.926014335,-0.02057592968,-62566521.55
20120718,2412.06,2420.78,2373.65,2414.34,417517.88,82.98,2.9342,-34.67762455,-119.0402138,47.131,2476.082462,2455.721654,2427.9379,7.629,2425.6162,-50.903,-2.064831063,-0.006597760835,-97279269.25
20120719,2407.44,2444.06,2401.29,2424.32,469490.52,82.91,2.9858,-32.98857896,-43.11933126,42.766,2471.626462,2452.73121,2427.3331,-1.25,2420.6444,-44.399,-1.798461633,-0.01953074762,-58877797.3
20120720,2415.71,2423.8,2392.18,2398.46,376197.54,83.49,3.1271,-33.35277881,-93.72368786,32.141,2464.6195,2447.562048,2419.9172,-50.726,2410.2088,-66.464,-2.69639692,-0.007276795544,-82351736.16
20120723,2379.89,2379.89,2357.51,2365.43,323903.69,83.77,3.3275,-35.89242509,-191.8170668,40.948,2457.119885,2439.740043,2414.8567,-85.202,2403.3488,-64.939,-2.671979987,-0.01714999672,-111358551.4
20120724,2353.22,2392.35,2352.8,2375.99,303100.79,84.02,2.9517,-36.63067302,-151.598582,39.55,2449.732885,2433.668801,2411.7853,-23.739,2395.707,-96.622,-3.907686359,-0.02044053939,-65079319.75
20120725,2368.38,2381.04,2357.47,2360.08,248965.01,83.59,2.6813,-38.06072285,-142.5166673,23.575,2441.227923,2426.660629,2405.2364,-54.118,2384.8566,-55.953,-2.315900922,-0.03637869149,-58330333.52
20120726,2360.13,2374.87,2344.7,2347.49,313140.94,82.85,2.66,-39.75212118,-143.7312356,30.179,2433.107423,2419.120379,2395.0671,-66.847,2369.4898,-59.218,-2.460541504,-0.04208912554,-43800980.21
20120727,2353.94,2364.98,2341.29,2349.11,310905.25,82.64,2.6,-40.49504441,-121.9630987,23.691,2425.280385,2412.452533,2384.9146,-75.214,2359.6204,-76.464,-3.15241106,-0.0210952811,-11350197.77
20120730,2350.78,2367.03,2334,2335.79,304848.51,82.81,2.5283,-41.67779003,-110.2702394,33.03,2418.496077,2405.151625,2378.5208,-62.662,2353.6928,-113.388,-4.629629252,-0.032477826,-38045437.29
20120731,2336.88,2350.07,2329.51,2332.92,320997.23,82.68,2.5983,-42.35850765,-106.8538427,20.566,2413.742385,2398.272613,2370.3929,-32.509,2345.0788,-117.711,-4.803289599,-0.03372067257,-38012126.62
20120801,2332.13,2371.12,2331.95,2358.65,314208.48,83.1,2.6192,-40.35665954,-64.04597752,39.173,2410.039923,2394.499126,2364.8245,-17.341,2344.7924,-41.08,-1.711858537,-0.02708839832,6594401.225
20120802,2354.07,2358.56,2325.61,2334.88,315161.59,83.31,2.5375,-40.22445764,-90.03356758,33.043,2405.720192,2388.821305,2355.8805,-25.201,2342.2712,-79.319,-3.285517652,-0.02650581312,-47594146.02
20120803,2340.25,2354.16,2329.93,2353.74,297697.85,82.32,2.5033,-38.15837971,-67.74089583,24.222,2402.951269,2385.479942,2351.4087,6.249,2343.197,-60.598,-2.509925093,-0.004943707933,-14978190.2
20120806,2350.12,2388.36,2348.12,2385.61,418206.65,82.27,2.4783,-33.56214908,21.96928813,40.244,2400.028154,2385.492424,2353.4267,36.503,2353.1606,-38.711,-1.596776336,0.004032090731,17380972.42
20120807,2383.26,2390.78,2379.45,2388.87,382854.89,82.28,2.5344,-29.31842253,70.9924315,11.33,2397.091038,2385.814384,2354.7148,53.08,2364.3508,-9.582,-0.3995071827,0.01205170806,49420614.84
20120808,2390.96,2405.18,2382.83,2389.8,378104.51,82.34,2.5483,-25.58590262,113.6424294,22.358,2394.055423,2386.19349,2357.686,56.873,2370.5796,24.364,1.030002566,0.01770319211,70294207.15
20120809,2388.43,2412.14,2378.85,2411.7,356589.51,82.6,2.5992,-20.62257901,150.1762729,33.288,2392.008538,2388.622681,2364.1072,53.049,2385.9432,35.708,1.502867013,0.0259534768,62463358.03
20120810,2409.94,2413.42,2395.91,2399.75,347029.95,82.56,2.6592,-17.45211659,128.8196692,17.511,2390.830885,2389.682521,2369.1715,64.869,2395.146,39.668,1.680788345,0.0266519318,77784122.52
20120813,2394.5,2394.5,2350.81,2351.93,447835.46,82.43,2.4342,-18.58395239,0.3796823156,48.943,2386.189231,2386.087138,2370.7853,-1.806,2388.41,4.443,0.1892661432,0.008082294931,40474826.77
20120814,2352.66,2357.85,2324.91,2357.02,398500.66,82.54,2.675,-18.85329438,-60.03030126,32.941,2383.919231,2383.318459,2373.1947,-28.595,2382.0386,7.908,0.3366384176,-0.0006931928462,11427293.41
20120815,2350.02,2350.02,2330.15,2331.62,305801.76,82.67,3.1117,-20.87575555,-82.52646344,26.866,2381.031115,2378.39432,2370.4911,-57.258,2370.4026,-4.178,-0.1788685898,-0.001399214179,-46430159.89
20120816,2327.91,2335.4,2317.06,2319.67,259029.05,82.39,3.0942,-23.17528204,-109.6738684,18.336,2376.957962,2372.801527,2368.9699,-70.125,2351.9966,-13.252,-0.568042995,-0.01447357967,-70248679.75
20120817,2318.43,2322.89,2295.16,2313.48,260657.17,82.55,3.175,-25.20690784,-129.9989714,27.727,2371.738538,2367.151477,2364.9438,-98.224,2334.7416,-45.175,-1.915289714,-0.03023753663,-32233544.1
20120820,2294.9,2307.41,2279.95,2301.79,274020.33,82.47,3.3525,-27.44375532,-145.4498448,33.53,2366.013731,2360.926384,2356.5615,-97.963,2324.713,-33.094,-1.417373555,-0.03645442851,-49685548.3
20120821,2301.93,2327.38,2296.55,2313.7,348951,81.89,3.49,-27.93303747,-90.00349285,30.824,2362.704962,2356.428919,2349.0445,-38.228,2316.0504,-40.034,-1.700869723,-0.03184038798,-38373460.99
20120822,2315.14,2317.37,2285.76,2295.59,317084.12,81.49,3.08,-29.44328374,-104.1138343,31.618,2358.142846,2350.634355,2339.6236,-61.43,2308.8446,-90.025,-3.773666369,-0.04814612099,-76513354.08
20120823,2298.18,2311.65,2285.37,2302.2,313353.42,81.37,3.055,-29.76345636,-88.97908532,26.286,2353.829923,2346.021464,2328.6735,-29.416,2305.3504,-86.674,-3.628238085,-0.0406508842,-51195222.78
20120824,2295.68,2299.3,2274.57,2275.68,318695.91,81.62,2.6983,-31.79083427,-103.4196505,27.633,2348.112808,2339.321991,2316.2661,-43.993,2297.7906,-114.118,-4.775221306,-0.03242186952,-56055179.63
20120827,2268.49,2268.49,2228.15,2228.2,373861.91,81.68,2.6975,-36.80396699,-152.6536372,47.526,2341.564692,2328.739326,2303.8934,-85.272,2283.0738,-183.496,-7.608574864,-0.05465045634,-110844105.5
20120828,2226.9,2250.6,2222,2238.41,337736.15,81.34,2.7001,-39.49798304,-142.3540886,28.599,2336.679308,2320.136628,2292.0329,-63.377,2268.0154,-161.34,-6.723197532,-0.03997400943,-88481664.68
20120829,2230.2,2240.11,2214.43,2214.81,290106.48,81.54,2.5992,-43.04094167,-148.5443984,25.683,2330.480154,2310.105901,2280.3528,-98.889,2251.861,-137.117,-5.829975454,-0.04520298146,-92738398.28
20120830,2204.52,2223.2,2188.72,2211.37,354913.1,81.69,2.3838,-45.60100395,-147.265635,34.471,2324.760423,2300.702482,2269.5228,-84.216,2233.6952,-145.646,-6.179253768,-0.04413531846,-79336669.88
20120831,2205.57,2218.87,2203.12,2204.87,259649.86,81.25,2.0657,-47.60575924,-117.507817,15.743,2319.275038,2291.575389,2258.662,-97.331,2219.5334,-126.747,-5.436017524,-0.04210639729,-66665416.43
20120903,2201.12,2236.56,2197.71,2228.37,385485.92,81.21,2.05,-46.75919705,-81.54188219,38.855,2314.631231,2285.555733,2251.3201,-47.308,2219.5664,-91.301,-3.935947786,-0.03688200257,-33453448.88
20120904,2231.72,2234.88,2199.51,2204.41,348526.88,81.34,2.0075,-47.4745663,-81.0176712,35.366,2309.577923,2277.827282,2240.3905,-23.797,2212.7656,-109.069,-4.71450752,-0.03971926994,-81639499.68
20120905,2199.74,2209.54,2186.96,2199.88,347518.24,81.23,2.1375,-47.85554715,-91.91135377,22.574,2304.460731,2270.403255,2230.8194,-38.536,2209.7778,-101.913,-4.427558055,-0.04444620122,-63080956.75
20120906,2204.44,2218.68,2199.86,2217.82,316958.84,81.11,2.1237,-46.17692478,-62.73859193,18.823,2299.044269,2265.395612,2222.3818,3.009,2211.0684,-95.88,-4.144006383,-0.0254227643,-57114755.59
20120907,2233.91,2341.52,2233.91,2317.18,945297.64,80.17,2.1253,-36.40969728,91.56921409,123.699,2298.363385,2270.327363,2226.532,105.809,2233.5306,21.593,0.9406312811,0.03839798306,-20853616.74
20120910,2320.56,2334.5,2313.57,2326.67,653305.54,80.41,2.2992,-27.58558802,135.2521821,20.924,2297.322192,2275.692947,2236.3782,121.798,2253.19,24.467,1.062766511,0.03793195929,-20756785.14
20120911,2316.53,2316.53,2294.82,2311.89,462607.19,79.89,2.4992,-21.53645867,102.1380687,31.846,2294.486769,2279.140286,2243.7261,83.521,2274.6866,36.213,1.591306675,0.04198988706,-28678788.33
20120912,2325.93,2337.2,2298.3,2320.07,496225.18,79.69,2.5983,-15.89906721,113.3085511,38.899,2291.840538,2283.038449,2254.2518,115.664,2298.7258,91.867,4.122916932,0.04685244546,-61074010.2
20120913,2316.68,2325.53,2298.37,2298.46,420498.49,79.26,2.6833,-13.02499621,87.43833464,27.167,2288.327692,2284.507263,2262.9609,98.586,2314.8534,60.05,2.682706616,0.04071985559,-69085907.04
20120914,2324.01,2332.42,2298.83,2315.54,615718.14,78.84,2.6732,-9.262211276,82.89074665,33.956,2284.629308,2287.462953,2274.0283,97.719,2314.526,100.728,4.547921406,0.03764690945,-40980546.97
20120917,2312.06,2314.99,2258.18,2258.71,489847.34,78.95,2.715,-10.74261384,24.92812946,57.36,2279.204462,2284.7241,2277.0619,-58.474,2300.9338,47.335,2.14052827,0.02403943853,-92255146.25
20120918,2249.43,2253.14,2228.04,2235.24,332286.96,79.19,2.9217,-13.65198207,-31.44073769,30.663,2274.716308,2280.011233,2280.1451,-91.427,2285.6036,30.371,1.377452074,0.01582112696,-82708070.74
20120919,2237.22,2249.24,2229.49,2246.24,343497.06,79.11,3.5008,-14.89856992,-32.52596806,19.754,2270.455538,2276.794544,2284.7812,-65.654,2270.8366,17.867,0.8017971889,0.01264916064,-55386424.8
20120920,2236.19,2236.19,2194.22,2195.95,425457.79,79.43,3.9992,-19.71679607,-82.37386601,52.015,2265.237692,2269.095159,2282.594,-124.12,2250.3346,-8.456,-0.3835952254,-0.05231706312,-91519412.51
20120921,2190.33,2217.47,2186.53,2199.06,381205.93,79.37,4.2892,-23.01881603,-89.12769652,30.943,2260.598962,2262.42543,2270.7824,-99.398,2227.0388,-0.812,-0.03691118814,-0.05484371199,-87629456.31
20120924,2183.97,2225.81,2172.88,2215.52,375016.86,79.53,4.3892,-24.03105599,-81.75613633,52.926,2256.831269,2257.957865,2259.6674,-100.026,2218.401,-2.307,-0.104020925,-0.0416862394,-78601914.6
20120925,2209.98,2225.33,2202.38,2210.15,278770.19,79.65,4.5,-24.97800119,-73.31930036,22.958,2253.306885,2253.405116,2249.4938,-48.551,2213.384,-107.025,-4.618762728,-0.04737656736,-58774646.9
20120926,2208.91,2216.82,2181.08,2184.89,274546.26,79.82,2.9975,-27.45054229,-95.92918725,35.741,2248.352577,2246.879962,2235.9758,-50.348,2201.115,-141.775,-6.093483121,-0.04941132349,-82012907.51
20120927,2186,2266.3,2185.77,2251.72,530169,79.55,2.9992,-23.74404267,-32.26048057,81.406,2246.665308,2247.340632,2231.3014,5.481,2212.2682,-60.173,-2.602762242,-0.02756374102,-12970343.71
20120928,2235.06,2297.03,2234.32,2293.11,578758.25,79.88,2.4758,-17.26781598,36.18407709,62.71,2246.315577,2251.699239,2229.0578,97.155,2231.0768,-26.965,-1.162248914,0.01500192316,77940851.95
20121008,2291.96,2305.18,2258.11,2270.05,355344.24,79.6,3.7192,-13.83597096,47.37612618,47.07,2246.099308,2253.447311,2230.1927,70.991,2241.9844,-28.407,-1.235913944,0.01533663957,47806534.69
20121009,2281.75,2327.73,2281.75,2320.16,525488.87,79.97,3.3635,-6.992708097,106.2885788,57.673,2249.635962,2259.800615,2238.6845,104.641,2263.985,4.615,0.1993053894,0.03186034393,109081187.6
20121010,2314.59,2325.75,2304.61,2324.12,426862.38,80.11,2.65,-1.235590947,116.898682,21.141,2252.932346,2265.925985,2246.4726,113.963,2291.8302,65.412,2.895995714,0.05514610495,121253394.7
20121011,2315.9,2321.35,2300.93,2302.53,413006.55,79.78,2.4475,1.567251161,102.2610983,23.183,2256.306154,2269.412367,2257.1308,117.642,2301.9934,67.294,3.010595288,0.04493746669,95384027.52
20121012,2311.28,2332.15,2287.01,2304.53,368741.45,79.7,2.4228,3.904734281,91.69870051,45.14,2259.889269,2272.756999,2267.6776,52.814,2304.2784,58.295,2.595230421,0.03862608053,62836469.87
20121015,2306.01,2307.88,2278.46,2294.86,286517.46,79.74,2.0408,4.919882204,58.92649313,29.425,2263.350385,2274.861761,2275.6117,1.751,2309.239,98.906,4.504016711,0.03690992511,78893081.87
20121016,2293.24,2315.45,2287.59,2298.16,320596.79,79.19,2.2058,5.922805708,60.66531145,27.863,2266.034731,2277.080831,2284.4125,28.108,2304.84,99.099,4.506419325,0.04928764813,84348613.87
20121017,2307.36,2312.17,2280.82,2300.8,333494.09,79.06,2.2192,6.851753688,50.49882255,31.355,2269.742269,2279.340086,2296.0037,-19.354,2300.1772,85.287,3.849532118,0.02133429068,54834416.12
20121018,2307.49,2341.12,2305.88,2336.08,506151,79.36,2.1943,10.31535961,93.46773432,40.317,2274.980808,2284.743601,2304.4397,11.96,2306.886,125.923,5.697476284,0.01839451354,22755928.28
